battery_id,cycle_number,extracted_charge_Ah,voltage_V
1,0,0.170814288028653,3.7684299946
1,0,0.171092047989336,3.7682366371
1,0,0.171369808943464,3.7680382729
1,0,0.171647569400896,3.7678318024
1,0,0.171925330156374,3.7676281929
1,0,0.172203091474773,3.7674310207
1,0,0.17248085269386,3.7672297955
1,0,0.172758613250605,3.7670288086
1,0,0.173036377218294,3.7668344975
1,0,0.173314138569833,3.7666196823
1,0,0.173591901345316,3.7664108276
1,0,0.17386966359099,3.7662353516
1,0,0.174147423949056,3.766023159
1,0,0.174425185267482,3.7658245564
1,0,0.174702670117629,3.7656226158
1,0,0.174980431104898,3.7654008865
1,0,0.175258191860348,3.7652306557
1,0,0.175535954900789,3.7650287151
1,0,0.175813717212662,3.7648246288
1,0,0.176091479524562,3.7646281719
1,0,0.176369240412464,3.7644329071
1,0,0.176647001432846,3.7642159462
1,0,0.176924762453227,3.7640109062
1,0,0.177202522976858,3.7638144493
1,0,0.177480284030353,3.7636082172
1,0,0.17775804567991,3.7634031773
1,0,0.178035806369134,3.7632133961
1,0,0.178313567257063,3.7630188465
1,0,0.178591329800755,3.7628159523
1,0,0.178869091284774,3.7626042366
1,0,0.179146852603173,3.7624335289
1,0,0.17942461441835,3.7622225285
1,0,0.179702097349725,3.7620196342
1,0,0.179979857442887,3.7618451118
1,0,0.180257619489827,3.7616391182
1,0,0.180535379384283,3.7614412308
1,0,0.180813140470891,3.7612361908
1,0,0.18109090145816,3.7610251904
1,0,0.181368662942152,3.7608392239
1,0,0.181646424856668,3.7606186867
1,0,0.181924186075755,3.760436058
1,0,0.182201947758425,3.7602493763
1,0,0.182479709706054,3.7600462437
1,0,0.18275747052773,3.7598464489
1,0,0.183035232044862,3.7596290112
1,0,0.18331299574762,3.7594606876
1,0,0.18359075898674,3.7592496872
1,0,0.183868521232414,3.759054184
1,0,0.184146282617039,3.7588655949
1,0,0.18442376584616,3.7586658001
1,0,0.184701527263953,3.7584614754
1,0,0.184979288516154,3.7582638264
1,0,0.185257050198824,3.7580857277
1,0,0.185534813835355,3.7578845024
1,0,0.185812575551138,3.7576746941
1,0,0.186090336273526,3.7574744225
1,0,0.186368098684742,3.7572808266
1,0,0.186645861394048,3.7570981979
1,0,0.186923623937717,3.7568929195
1,0,0.187201385786002,3.7566986084
1,0,0.187479149786755,3.7564883232
1,0,0.187756912727852,3.7562892437
1,0,0.188034674841024,3.7560918331
1,0,0.188312437384737,3.7559151649
1,0,0.188590201120586,3.7557022572
1,0,0.188867963035097,3.7555248737
1,0,0.189145724717771,3.7553269863
1,0,0.189423208013053,3.7551085949
1,0,0.189700970556721,3.7549226284
1,0,0.189978731974537,3.7547235489
1,0,0.190256494187071,3.7545340061
1,0,0.190534256498971,3.7543423176
1,0,0.190812019671837,3.7541358471
1,0,0.191089781851307,3.7539236546
1,0,0.19136754432875,3.7537648678
1,0,0.191645305779652,3.7535655499
1,0,0.191923067561665,3.7533605099
1,0,0.192200830568988,3.7531793118
1,0,0.192478592913979,3.7529740334
1,0,0.19275635578885,3.7527883053
1,0,0.193034117670203,3.7525937557
1,0,0.19331188014769,3.7523958683
1,0,0.193589642260862,3.7522053719
1,0,0.193867405764963,3.752010107
1,0,0.194144890416713,3.7517960072
1,0,0.194422651370841,3.75162673
1,0,0.194700413086651,3.7514162064
1,0,0.194978176623816,3.7512054443
1,0,0.195255939299959,3.7510333061
1,0,0.195533702737784,3.7508339882
1,0,0.195811466241808,3.7506227493
1,0,0.196089228619934,3.7504463196
1,0,0.196366991527924,3.7502486706
1,0,0.196644754104751,3.7500641346
1,0,0.196922516880233,3.7498736382
1,0,0.197200278894088,3.7496683598
1,0,0.197478040709265,3.7494885921
1,0,0.197755804345769,3.7492730618
1,0,0.198033566028466,3.7491042614
1,0,0.198311330261032,3.7488996983
1,0,0.198589093433926,3.7487177849
1,0,0.198866576497729,3.7485332489
1,0,0.199144339074561,3.7483325005
